1,2,3,4,5
42.8577563506514,1000,25000,2000,0
42.0616674576072,0,10000,2250,0
41.8735705034724,100,10000,2250,0
41.7882980415217,200,10000,2250,0
41.9838193345835,300,10000,2250,0
41.8182565667127,400,10000,2250,0
41.583962617971,500,10000,2250,0
41.590900138342,600,10000,2250,0
41.2745119819939,700,10000,2250,0
41.0688486431591,800,10000,2250,0
41.5940252710525,900,10000,2250,0
41.6375458837588,1000,10000,2250,0
42.825829114444,0,11000,2250,0
41.7531649765242,100,11000,2250,0
42.2619628368196,200,11000,2250,0
41.5266374729776,300,11000,2250,0
42.3918116259841,400,11000,2250,0
42.2661332566981,500,11000,2250,0
41.7688426146257,600,11000,2250,0
41.6385915631414,700,11000,2250,0
42.1859714349332,800,11000,2250,0
41.7199318937884,900,11000,2250,0
41.5744665252662,1000,11000,2250,0
42.2777965559055,0,12000,2250,0
42.2205757456118,100,12000,2250,0
42.3256267102786,200,12000,2250,0
41.6321317975761,300,12000,2250,0
41.6283160254722,400,12000,2250,0
42.2253525946436,500,12000,2250,0
41.5638919989905,600,12000,2250,0
42.1533591306586,700,12000,2250,0
41.6662122443046,800,12000,2250,0
41.1744253808072,900,12000,2250,0
41.9622245180085,1000,12000,2250,0
42.5652508715441,0,13000,2250,0
41.5969307211495,100,13000,2250,0
42.439571002188,200,13000,2250,0
42.3149554430426,300,13000,2250,0
41.3368145006563,400,13000,2250,0
42.3653488948602,500,13000,2250,0
41.8309579609532,600,13000,2250,0
41.5919458632647,700,13000,2250,0
42.1569483514443,800,13000,2250,0
41.4123456563085,900,13000,2250,0
40.9645585761516,1000,13000,2250,0
43.1188420381194,0,14000,2250,0
41.7131925865917,100,14000,2250,0
42.3668726218717,200,14000,2250,0
42.0141940264874,300,14000,2250,0
41.9658334117757,400,14000,2250,0
42.0625105662896,500,14000,2250,0
41.9252706009679,600,14000,2250,0
41.8981229093841,700,14000,2250,0
41.3413112763103,800,14000,2250,0
42.0283156070498,900,14000,2250,0
41.8357166212185,1000,14000,2250,0
42.6450902490854,0,15000,2250,0
42.4511900776814,100,15000,2250,0
43.1882134727053,200,15000,2250,0
42.5335623516216,300,15000,2250,0
42.0963704469855,400,15000,2250,0
42.2028656795548,500,15000,2250,0
41.6181047489022,600,15000,2250,0
42.1895174244421,700,15000,2250,0
41.3310916907212,800,15000,2250,0
40.915277670987,900,15000,2250,0
41.3290816207872,1000,15000,2250,0
43.0595710782835,0,16000,2250,0
43.3192873867942,100,16000,2250,0
43.0276791025959,200,16000,2250,0
42.1707573510024,300,16000,2250,0
43.1531838777048,400,16000,2250,0
42.2774818537784,500,16000,2250,0
42.6617189455961,600,16000,2250,0
42.4830815085605,700,16000,2250,0
40.9684550288206,800,16000,2250,0
42.0105305279291,900,16000,2250,0
41.6197482925325,1000,16000,2250,0
43.9765109510884,0,17000,2250,0
43.0987840922911,100,17000,2250,0
43.1978253656315,200,17000,2250,0
42.1215806233807,300,17000,2250,0
42.3542919454199,400,17000,2250,0
42.4135643594212,500,17000,2250,0
42.3357793094948,600,17000,2250,0
42.3396503254769,700,17000,2250,0
41.2506799139275,800,17000,2250,0
41.6872712123514,900,17000,2250,0
41.7020077544461,1000,17000,2250,0
43.7821679797809,0,18000,2250,0
43.7247566336821,100,18000,2250,0
43.8898898088221,200,18000,2250,0
41.3170098126011,300,18000,2250,0
43.1924354754266,400,18000,2250,0
42.7770454426512,500,18000,2250,0
42.4429932264588,600,18000,2250,0
42.434146124447,700,18000,2250,0
41.6622738560612,800,18000,2250,0
42.0026987171501,900,18000,2250,0
41.1350617945224,1000,18000,2250,0
44.763231957246,0,19000,2250,0
44.5242739600901,100,19000,2250,0
43.29393133077,200,19000,2250,0
44.4071236002129,300,19000,2250,0
42.9090309475983,400,19000,2250,0
43.3325933730954,500,19000,2250,0
43.0859228332404,600,19000,2250,0
41.7380871144896,700,19000,2250,0
42.3103893073771,800,19000,2250,0
42.0753334945031,900,19000,2250,0
41.6005652285238,1000,19000,2250,0
44.6132557777201,0,20000,2250,0
43.8642608526435,100,20000,2250,0
43.7629410590997,200,20000,2250,0
44.4026907284747,300,20000,2250,0
43.3484666756606,400,20000,2250,0
43.4816055796275,500,20000,2250,0
42.8600942507113,600,20000,2250,0
41.9246906338875,700,20000,2250,0
43.1396232490713,800,20000,2250,0
42.3901883967222,900,20000,2250,0
42.5532459351223,1000,20000,2250,0
43.9070270795443,0,21000,2250,0
44.9895494809647,100,21000,2250,0
44.6274491832153,200,21000,2250,0
44.1048391955305,300,21000,2250,0
43.8483417609963,400,21000,2250,0
42.8537187284157,500,21000,2250,0
42.7575077969712,600,21000,2250,0
42.8200910165678,700,21000,2250,0
42.6391850354924,800,21000,2250,0
42.8543348898247,900,21000,2250,0
42.0825795835409,1000,21000,2250,0
43.5300008325463,0,22000,2250,0
43.9659549749638,100,22000,2250,0
43.1956640756844,200,22000,2250,0
43.5591586325685,300,22000,2250,0
43.7324287544547,400,22000,2250,0
43.0689141336935,500,22000,2250,0
43.2518363351477,600,22000,2250,0
42.7490171810004,700,22000,2250,0
42.7308300678423,800,22000,2250,0
42.4386906540294,900,22000,2250,0
41.7181638077897,1000,22000,2250,0
46.4884895877271,0,23000,2250,0
45.4451374598806,100,23000,2250,0
45.2379338274754,200,23000,2250,0
44.5051643571327,300,23000,2250,0
44.0806664317892,400,23000,2250,0
44.3403336525772,500,23000,2250,0
43.2430942598332,600,23000,2250,0
43.5563855998444,700,23000,2250,0
43.3765467546131,800,23000,2250,0
42.6642317301599,900,23000,2250,0
42.1465335396556,1000,23000,2250,0
46.7557100492826,0,24000,2250,0
44.98507839811,100,24000,2250,0
45.3410223415317,200,24000,2250,0
43.4523799934111,300,24000,2250,0
44.3649192899905,400,24000,2250,0
44.5149094083523,500,24000,2250,0
42.2724734780821,600,24000,2250,0
42.624270107362,700,24000,2250,0
43.2942064836536,800,24000,2250,0
42.443042330097,900,24000,2250,0
42.9826715077493,1000,24000,2250,0
45.4755394788165,0,25000,2250,0
46.2803667075147,100,25000,2250,0
45.7680795079427,200,25000,2250,0
44.4032801566838,300,25000,2250,0
44.416338239148,400,25000,2250,0
43.7518589731337,500,25000,2250,0
43.7773155119258,600,25000,2250,0
43.1715539347998,700,25000,2250,0
42.5933052030358,800,25000,2250,0
42.8930177431908,900,25000,2250,0
42.368118273081,1000,25000,2250,0
42.1616377185591,0,10000,2500,0
42.2584185137267,100,10000,2500,0
42.1434334587574,200,10000,2500,0
41.5136190749298,300,10000,2500,0
41.8734226023042,400,10000,2500,0
41.3581284306292,500,10000,2500,0
41.6647602816988,600,10000,2500,0
41.8433219894457,700,10000,2500,0
42.001630945273,800,10000,2500,0
41.7731155784624,900,10000,2500,0
41.6913229830568,1000,10000,2500,0
42.3271717754976,0,11000,2500,0
42.0534481036099,100,11000,2500,0
41.2109631934099,200,11000,2500,0
41.8121308634785,300,11000,2500,0
40.8821805959621,400,11000,2500,0
42.4397325243178,500,11000,2500,0
40.6328554427476,600,11000,2500,0
41.7285942111981,700,11000,2500,0
41.5056562042119,800,11000,2500,0
41.7843018013091,900,11000,2500,0
41.463507643523,1000,11000,2500,0
42.4940374218078,0,12000,2500,0
41.9818185773777,100,12000,2500,0
42.826858327136,200,12000,2500,0
42.1095065609408,300,12000,2500,0
41.412735732566,400,12000,2500,0
41.7176150865435,500,12000,2500,0
41.9260341299533,600,12000,2500,0
41.5724711482491,700,12000,2500,0
41.406661741566,800,12000,2500,0
41.5491111360901,900,12000,2500,0
41.8570843084634,1000,12000,2500,0
42.4414761221164,0,13000,2500,0
42.835030228231,100,13000,2500,0
42.7025495700084,200,13000,2500,0
42.5819914571131,300,13000,2500,0
41.4645373932227,400,13000,2500,0
42.6193954981703,500,13000,2500,0
41.7281916328052,600,13000,2500,0
42.117692543219,700,13000,2500,0
42.0033940169007,800,13000,2500,0
41.9944787223367,900,13000,2500,0
41.7107881409262,1000,13000,2500,0
43.2685707685529,0,14000,2500,0
42.2524581607724,100,14000,2500,0
43.1290088993096,200,14000,2500,0
42.394959183716,300,14000,2500,0
42.8270665217006,400,14000,2500,0
42.5576788451991,500,14000,2500,0
42.2773109844821,600,14000,2500,0
42.3299422679641,700,14000,2500,0
41.673406883661,800,14000,2500,0
42.2692124568811,900,14000,2500,0
41.1057966136379,1000,14000,2500,0
43.1924836704621,0,15000,2500,0
42.8734738647451,100,15000,2500,0
43.1857205603303,200,15000,2500,0
42.4328318275504,300,15000,2500,0
42.3340001337889,400,15000,2500,0
41.7116889866556,500,15000,2500,0
42.1023843601887,600,15000,2500,0
41.7075272648004,700,15000,2500,0
42.3423367229564,800,15000,2500,0
41.9129544159781,900,15000,2500,0
42.033358750763,1000,15000,2500,0
43.5601215643324,0,16000,2500,0
43.2575388850173,100,16000,2500,0
43.1671070567782,200,16000,2500,0
43.4361875467937,300,16000,2500,0
42.3844638478511,400,16000,2500,0
42.4438014856452,500,16000,2500,0
42.2694998326231,600,16000,2500,0
42.1742779152879,700,16000,2500,0
41.7855664790222,800,16000,2500,0
41.8867987487962,900,16000,2500,0
42.0124571845783,1000,16000,2500,0
43.8650527364647,0,17000,2500,0
42.7117125340401,100,17000,2500,0
43.0090447118476,200,17000,2500,0
43.4230194441738,300,17000,2500,0
43.0437148146259,400,17000,2500,0
41.7516942032388,500,17000,2500,0
42.7623891857083,600,17000,2500,0
42.2022736509518,700,17000,2500,0
42.501470622548,800,17000,2500,0
41.5420377300181,900,17000,2500,0
42.1028386771088,1000,17000,2500,0
43.3250935614963,0,18000,2500,0
43.2490299912027,100,18000,2500,0
42.8928758738578,200,18000,2500,0
43.2887789066775,300,18000,2500,0
42.9045950930797,400,18000,2500,0
42.9002602786993,500,18000,2500,0
43.299455911097,600,18000,2500,0
41.1973626097628,700,18000,2500,0
42.6739333240809,800,18000,2500,0
42.0068905404699,900,18000,2500,0
41.3653192148874,1000,18000,2500,0
43.8883051658994,0,19000,2500,0
44.2428098672202,100,19000,2500,0
43.8978185331254,200,19000,2500,0
43.4523091927382,300,19000,2500,0
43.1731734084937,400,19000,2500,0
42.0958308861302,500,19000,2500,0
43.0748593523679,600,19000,2500,0
43.1178588034968,700,19000,2500,0
42.0989437351621,800,19000,2500,0
41.5283559771943,900,19000,2500,0
42.7002349075558,1000,19000,2500,0
44.7471440236167,0,20000,2500,0
43.856790676382,100,20000,2500,0
43.7414276502607,200,20000,2500,0
43.8272415858575,300,20000,2500,0
43.8984971670252,400,20000,2500,0
43.0734217400492,500,20000,2500,0
43.5837890829544,600,20000,2500,0
42.7089698185901,700,20000,2500,0
42.806210316503,800,20000,2500,0
42.015300974761,900,20000,2500,0
42.0840548701342,1000,20000,2500,0
45.2766270704171,0,21000,2500,0
43.9618629695337,100,21000,2500,0
43.2779936221701,200,21000,2500,0
43.8415757742163,300,21000,2500,0
43.6039251828951,400,21000,2500,0
43.1045607875441,500,21000,2500,0
43.2044586985269,600,21000,2500,0
43.5034528043684,700,21000,2500,0
43.2400674955079,800,21000,2500,0
42.4697828505607,900,21000,2500,0
42.4969219894426,1000,21000,2500,0
45.4791125602335,0,22000,2500,0
44.8989729145242,100,22000,2500,0
43.5180219385236,200,22000,2500,0
44.5125423558087,300,22000,2500,0
43.8924817722046,400,22000,2500,0
43.9770125729803,500,22000,2500,0
43.11317050089,600,22000,2500,0
42.0693069339142,700,22000,2500,0
43.0552072148419,800,22000,2500,0
43.00328288851,900,22000,2500,0
42.2683315577544,1000,22000,2500,0
45.737715927891,0,23000,2500,0
45.0606105488277,100,23000,2500,0
45.8351397338827,200,23000,2500,0
45.036148461793,300,23000,2500,0
44.9647444916442,400,23000,2500,0
44.7318454202442,500,23000,2500,0
43.8162780883813,600,23000,2500,0
43.0151829708702,700,23000,2500,0
42.5685696169709,800,23000,2500,0
42.4581966760168,900,23000,2500,0
42.1749538412828,1000,23000,2500,0
45.4991069861265,0,24000,2500,0
45.4013702522879,100,24000,2500,0
44.703852706656,200,24000,2500,0
44.7701661493393,300,24000,2500,0
45.1728687578123,400,24000,2500,0
44.1659432212364,500,24000,2500,0
42.5457486882803,600,24000,2500,0
43.8390792559342,700,24000,2500,0
43.2445352402241,800,24000,2500,0
43.3193139710056,900,24000,2500,0
42.7824332837876,1000,24000,2500,0
46.802594298406,0,25000,2500,0
45.3244255090811,100,25000,2500,0
45.5162149907803,200,25000,2500,0
44.7226184932729,300,25000,2500,0
44.7235172079276,400,25000,2500,0
44.263526767298,500,25000,2500,0
44.0336310941911,600,25000,2500,0
43.9201729623765,700,25000,2500,0
43.5928950651221,800,25000,2500,0
43.1028643368181,900,25000,2500,0
42.9747438684141,1000,25000,2500,0
41.6262702568907,0,10000,1250,1
41.6897970731928,100,10000,1250,1
41.0296334433297,200,10000,1250,1
40.9185175299002,300,10000,1250,1
41.2224108586183,400,10000,1250,1
41.7665521331046,500,10000,1250,1
41.3462210966305,600,10000,1250,1
41.3930512405354,700,10000,1250,1
41.6066534244834,800,10000,1250,1
41.3413177495749,900,10000,1250,1
41.082640183124,1000,10000,1250,1
42.1629404363947,0,11000,1250,1
41.6415456727801,100,11000,1250,1
41.4812783767885,200,11000,1250,1
41.3386915718487,300,11000,1250,1
41.7911788211639,400,11000,1250,1
41.0020010835251,500,11000,1250,1
40.8492409281622,600,11000,1250,1
41.2040927146402,700,11000,1250,1
40.7556605067984,800,11000,1250,1
41.4077344963279,900,11000,1250,1
41.6371292027396,1000,11000,1250,1
41.6732534072122,0,12000,1250,1
41.767699553883,100,12000,1250,1
40.992927584288,200,12000,1250,1
41.8393539916261,300,12000,1250,1
41.2127531126551,400,12000,1250,1
41.439897284126,500,12000,1250,1
41.1186381616029,600,12000,1250,1
41.5571635865823,700,12000,1250,1
41.6770322989889,800,12000,1250,1
41.3790027221256,900,12000,1250,1
41.3323792036459,1000,12000,1250,1
41.5982294993126,0,13000,1250,1
40.7020413047723,100,13000,1250,1
42.3715359849629,200,13000,1250,1
41.828658753048,300,13000,1250,1
41.6142199996768,400,13000,1250,1
40.5970787903614,500,13000,1250,1
41.5340521659358,600,13000,1250,1
41.3793618035682,700,13000,1250,1
41.4048381565299,800,13000,1250,1
41.0851625337314,900,13000,1250,1
41.165010284354,1000,13000,1250,1
40.660964725868,0,14000,1250,1
41.6886182975006,100,14000,1250,1
41.9928909013685,200,14000,1250,1
42.0037277188905,300,14000,1250,1
42.0054350541065,400,14000,1250,1
41.8261212818676,500,14000,1250,1
41.5325766326715,600,14000,1250,1
41.5584697331029,700,14000,1250,1
41.5317231687074,800,14000,1250,1
41.4361510783461,900,14000,1250,1
40.8049520686672,1000,14000,1250,1
42.3220720169192,0,15000,1250,1
41.8847578128235,100,15000,1250,1
42.0600633067264,200,15000,1250,1
41.2233252751711,300,15000,1250,1
41.9120716071803,400,15000,1250,1
41.5593019141503,500,15000,1250,1
41.42032118274,600,15000,1250,1
41.6175373159235,700,15000,1250,1
41.5512192930275,800,15000,1250,1
40.8365458225565,900,15000,1250,1
41.2394895854297,1000,15000,1250,1
42.2648436055028,0,16000,1250,1
42.4948453953948,100,16000,1250,1
41.1766077161798,200,16000,1250,1
41.4280543634588,300,16000,1250,1
41.4079409907001,400,16000,1250,1
41.7380270397841,500,16000,1250,1
41.7394507349877,600,16000,1250,1
41.5414879041644,700,16000,1250,1
41.2846075839026,800,16000,1250,1
41.6407014139333,900,16000,1250,1
40.9550640196177,1000,16000,1250,1
42.5385681003095,0,17000,1250,1
42.5160183960143,100,17000,1250,1
42.0346810657843,200,17000,1250,1
42.3809326784696,300,17000,1250,1
42.0762594794791,400,17000,1250,1
41.6796856315603,500,17000,1250,1
42.0081028191577,600,17000,1250,1
41.27854175822,700,17000,1250,1
41.7989738550666,800,17000,1250,1
41.2082467764691,900,17000,1250,1
41.4297954977432,1000,17000,1250,1
41.8515278226592,0,18000,1250,1
42.3857572535108,100,18000,1250,1
41.1872637614572,200,18000,1250,1
42.3769497507913,300,18000,1250,1
41.4790508105128,400,18000,1250,1
41.9071137459741,500,18000,1250,1
41.3225899117207,600,18000,1250,1
41.4917686271015,700,18000,1250,1
41.6937675290896,800,18000,1250,1
41.2439339749479,900,18000,1250,1
41.3742433893024,1000,18000,1250,1
42.9365545835231,0,19000,1250,1
42.8390274375273,100,19000,1250,1
42.2719063733712,200,19000,1250,1
42.4690282533832,300,19000,1250,1
41.8376275055835,400,19000,1250,1
41.559249847665,500,19000,1250,1
41.6525407021151,600,19000,1250,1
41.1030755536031,700,19000,1250,1
40.9835062917742,800,19000,1250,1
41.4622397964362,900,19000,1250,1
40.9734313948841,1000,19000,1250,1
43.4039814192204,0,20000,1250,1
43.1057959022116,100,20000,1250,1
42.2769210762147,200,20000,1250,1
42.3452151267307,300,20000,1250,1
42.0522820784473,400,20000,1250,1
42.1416131730406,500,20000,1250,1
41.3875564055153,600,20000,1250,1
40.6241039372598,700,20000,1250,1
41.3591141217772,800,20000,1250,1
40.9876654337356,900,20000,1250,1
41.5221680186815,1000,20000,1250,1
42.8356036870695,0,21000,1250,1
42.3778347957858,100,21000,1250,1
42.8276846871238,200,21000,1250,1
42.6887894334052,300,21000,1250,1
41.3482693157238,400,21000,1250,1
41.5510087193372,500,21000,1250,1
41.4266516039736,600,21000,1250,1
41.6748268887238,700,21000,1250,1
41.7150497515273,800,21000,1250,1
41.1398100122994,900,21000,1250,1
41.1009119316714,1000,21000,1250,1
42.8025749331797,0,22000,1250,1
42.29801149712,100,22000,1250,1
43.1630654241029,200,22000,1250,1
42.5080038263781,300,22000,1250,1
42.5971951277473,400,22000,1250,1
41.8740244894279,500,22000,1250,1
41.4861243155675,600,22000,1250,1
41.6687466268956,700,22000,1250,1
41.2883583905194,800,22000,1250,1
40.8672011444602,900,22000,1250,1
40.8154588147171,1000,22000,1250,1
43.0487842112561,0,23000,1250,1
42.6445403507298,100,23000,1250,1
42.2752251501527,200,23000,1250,1
42.900093767883,300,23000,1250,1
42.1744523135321,400,23000,1250,1
41.9647400929121,500,23000,1250,1
41.4059693525469,600,23000,1250,1
41.5952020509423,700,23000,1250,1
41.7271183077124,800,23000,1250,1
41.6407788413657,900,23000,1250,1
41.2922536072859,1000,23000,1250,1
43.1992528432402,0,24000,1250,1
43.2220221181644,100,24000,1250,1
42.483124582512,200,24000,1250,1
42.5995422047394,300,24000,1250,1
42.5885683298407,400,24000,1250,1
41.966858173212,500,24000,1250,1
41.6057161047327,600,24000,1250,1
41.401164355463,700,24000,1250,1
41.6299385598451,800,24000,1250,1
40.9133067990684,900,24000,1250,1
41.1724682356441,1000,24000,1250,1
43.4402151721821,0,25000,1250,1
43.0729364805493,100,25000,1250,1
43.4421012545359,200,25000,1250,1
43.1317861292521,300,25000,1250,1
42.0869947449616,400,25000,1250,1
42.0250080940898,500,25000,1250,1
41.8286701989828,600,25000,1250,1
41.8936281246869,700,25000,1250,1
41.7632205699439,800,25000,1250,1
41.2136431372988,900,25000,1250,1
41.1021835746481,1000,25000,1250,1
41.5314510781384,0,10000,1500,1
41.670136276194,100,10000,1500,1
41.7094172292918,200,10000,1500,1
41.3151163343363,300,10000,1500,1
40.9157802961098,400,10000,1500,1
40.9272077724068,500,10000,1500,1
41.5848179252411,600,10000,1500,1
41.193393790492,700,10000,1500,1
41.3146296915273,800,10000,1500,1
41.6735617735342,900,10000,1500,1
41.2519807076639,1000,10000,1500,1
42.0177132708395,0,11000,1500,1
42.0697539755066,100,11000,1500,1
41.6733448964677,200,11000,1500,1
41.5370895607754,300,11000,1500,1
41.2116527943407,400,11000,1500,1
41.6586482080427,500,11000,1500,1
41.5275049917765,600,11000,1500,1
41.3686790913472,700,11000,1500,1
41.1126838823191,800,11000,1500,1
40.6438927670175,900,11000,1500,1
41.4412584366865,1000,11000,1500,1
41.8187017691117,0,12000,1500,1
41.5716452082454,100,12000,1500,1
41.6589340629205,200,12000,1500,1
41.7935859077465,300,12000,1500,1
41.7524991951803,400,12000,1500,1
41.532406677406,500,12000,1500,1
41.0523859234977,600,12000,1500,1
41.4634119994246,700,12000,1500,1
41.5608711133882,800,12000,1500,1
41.5007017394545,900,12000,1500,1
41.7073181019269,1000,12000,1500,1
42.3092103231161,0,13000,1500,1
41.2690022574913,100,13000,1500,1
41.9066400936043,200,13000,1500,1
41.8357350293352,300,13000,1500,1
42.0446872125185,400,13000,1500,1
41.3872234940063,500,13000,1500,1
41.594464341019,600,13000,1500,1
41.4643690007788,700,13000,1500,1
41.5202948242998,800,13000,1500,1
40.9551583627741,900,13000,1500,1
41.5887405450533,1000,13000,1500,1
42.3256717895966,0,14000,1500,1
42.071825959158,100,14000,1500,1
42.2935643892094,200,14000,1500,1
41.6452674527034,300,14000,1500,1
41.8628091613398,400,14000,1500,1
41.5232003522416,500,14000,1500,1
41.5792115741065,600,14000,1500,1
40.8023883646652,700,14000,1500,1
41.1447540811483,800,14000,1500,1
41.4645494448204,900,14000,1500,1
41.5697568568376,1000,14000,1500,1
42.1335476294198,0,15000,1500,1
41.7793582875891,100,15000,1500,1
41.5916757314319,200,15000,1500,1
41.7613185483539,300,15000,1500,1
41.4379838535138,400,15000,1500,1
41.5537639133755,500,15000,1500,1
41.0746921452225,600,15000,1500,1
40.8720054761015,700,15000,1500,1
41.1183076121427,800,15000,1500,1
41.0064824733902,900,15000,1500,1
41.5539933867474,1000,15000,1500,1
42.3303833151012,0,16000,1500,1
42.3211020638664,100,16000,1500,1
41.7675316917001,200,16000,1500,1
41.3597885437862,300,16000,1500,1
41.6681738625704,400,16000,1500,1
41.7509252128201,500,16000,1500,1
41.7946363189753,600,16000,1500,1
41.2739955310947,700,16000,1500,1
41.4870003874101,800,16000,1500,1
41.1126803721239,900,16000,1500,1
40.7753803315499,1000,16000,1500,1
42.3605923801973,0,17000,1500,1
42.3653305483146,100,17000,1500,1
41.6750291594978,200,17000,1500,1
42.0381353665296,300,17000,1500,1
40.9220660246614,400,17000,1500,1
41.9516424530131,500,17000,1500,1
42.1180924070623,600,17000,1500,1
41.7944727275774,700,17000,1500,1
41.6764975715347,800,17000,1500,1
41.481454907426,900,17000,1500,1
41.4277295393974,1000,17000,1500,1
42.4669873473886,0,18000,1500,1
42.5763613137309,100,18000,1500,1
42.0262783291625,200,18000,1500,1
41.7622259568989,300,18000,1500,1
41.7563430573495,400,18000,1500,1
41.4915548198508,500,18000,1500,1
41.9676537663658,600,18000,1500,1
41.7884009952823,700,18000,1500,1
41.2501293285775,800,18000,1500,1
41.5127665497376,900,18000,1500,1
41.1831993741174,1000,18000,1500,1
42.1659977931956,0,19000,1500,1
42.3516004346935,100,19000,1500,1
42.5380033082546,200,19000,1500,1
42.2261892916964,300,19000,1500,1
41.6016168642431,400,19000,1500,1
42.0495763055738,500,19000,1500,1
41.8259423182955,600,19000,1500,1
41.4466674671403,700,19000,1500,1
42.1952060041969,800,19000,1500,1
41.194760459425,900,19000,1500,1
40.1993883510738,1000,19000,1500,1
42.027946178152,0,20000,1500,1
42.4145721245611,100,20000,1500,1
42.3531409781681,200,20000,1500,1
42.4471640911097,300,20000,1500,1
41.3331329423066,400,20000,1500,1
41.3861399459615,500,20000,1500,1
41.9738438222136,600,20000,1500,1
41.2649503456513,700,20000,1500,1
41.6363195317,800,20000,1500,1
41.7332181866832,900,20000,1500,1
40.7463199904872,1000,20000,1500,1
43.2970793553093,0,21000,1500,1
43.3104229288181,100,21000,1500,1
42.8110424426237,200,21000,1500,1
42.0711200904754,300,21000,1500,1
42.0670632655474,400,21000,1500,1
42.3190354920664,500,21000,1500,1
41.3810622488535,600,21000,1500,1
41.5005362436022,700,21000,1500,1
41.8297939439052,800,21000,1500,1
41.7356869790211,900,21000,1500,1
41.2748428995308,1000,21000,1500,1
43.1755117998912,0,22000,1500,1
42.6535795594726,100,22000,1500,1
42.508121802443,200,22000,1500,1
42.3818122943316,300,22000,1500,1
41.832393880098,400,22000,1500,1
42.3008737072508,500,22000,1500,1
41.6775412041064,600,22000,1500,1
41.5427922648325,700,22000,1500,1
41.0078568481846,800,22000,1500,1
41.3964814609319,900,22000,1500,1
41.2335050615836,1000,22000,1500,1
43.8953590966491,0,23000,1500,1
43.3967029562208,100,23000,1500,1
42.4130478079709,200,23000,1500,1
42.5237649471199,300,23000,1500,1
42.5619023448852,400,23000,1500,1
42.3866599553634,500,23000,1500,1
41.787942236389,600,23000,1500,1
41.7494054796245,700,23000,1500,1
40.6109997801988,800,23000,1500,1
40.9696334593376,900,23000,1500,1
41.0877372819501,1000,23000,1500,1
43.2989074760288,0,24000,1500,1
42.4496265926546,100,24000,1500,1
43.3532339279635,200,24000,1500,1
42.3705276071919,300,24000,1500,1
41.7426378399624,400,24000,1500,1
42.0641889119786,500,24000,1500,1
42.5583065698854,600,24000,1500,1
41.5127647657836,700,24000,1500,1
41.8251229686125,800,24000,1500,1
41.6970373800714,900,24000,1500,1
41.5383145997488,1000,24000,1500,1
43.2629098568792,0,25000,1500,1
42.8842376899872,100,25000,1500,1
42.6455874605215,200,25000,1500,1
43.0491074583672,300,25000,1500,1
43.0194164717909,400,25000,1500,1
42.4358774871676,500,25000,1500,1
42.6631779231783,600,25000,1500,1
42.1414496884827,700,25000,1500,1
41.9183137606769,800,25000,1500,1
42.0513601480426,900,25000,1500,1
